city,property_type,price,accommodates,room_type,host_neighbourhood,Latitudes,Longitudes,number_of_reviews,number_of_reviews
Montreal,Apartment,200.0,6,Entire home/apt,Old Rosemont,-73.57354,45.54895,0,0
Montreal,House,380.0,1,Private room,Hochelaga-Maisonneuve,-73.54547,45.54974,0,0
Montreal,Apartment,125.0,2,Entire home/apt,High Park North,-73.57123,45.51768,3,3
Montreal,Apartment,90.0,4,Entire home/apt,Downtown Montreal,-73.57995,45.49057,140,140
Montreal,Apartment,46.0,2,Private room,Le Plateau,-73.57847,45.52257,0,0
Montreal,Apartment,89.0,2,Entire home/apt,Downtown Montreal,-73.5569,45.51323,33,33
Montreal,Apartment,75.0,4,Entire home/apt,Le Plateau,-73.57168,45.52267,2,2
Montreal,Apartment,75.0,5,Entire home/apt,La Petite-Patrie,-73.60524,45.54601,7,7
Montreal,Apartment,107.0,7,Entire home/apt,Gay Village,-73.57114,45.51542,58,58
Montreal,Apartment,60.0,6,Entire home/apt,0,-73.56749,45.53359,1,1
Montreal,Apartment,30.0,2,Private room,Hochelaga-Maisonneuve,-73.54518,45.55946,99,99
Montreal,Apartment,50.0,2,Private room,Le Plateau,-73.57775,45.53161,0,0
Montreal,Apartment,90.0,3,Entire home/apt,Le Plateau,-73.57605,45.52591,0,0
Montreal,Apartment,50.0,2,Entire home/apt,0,-73.54717,45.54224,3,3
Montreal,Serviced apartment,64.0,2,Entire home/apt,Downtown Montreal,-73.55844,45.5049,6,6
Montreal,Condominium,60.0,4,Entire home/apt,La Petite-Patrie,-73.60697,45.54161,6,6
Montreal,Apartment,118.0,4,Entire home/apt,Downtown Montreal,-73.57561,45.49387,2,2
Montreal,Serviced apartment,64.0,2,Entire home/apt,Downtown Montreal,-73.55801,45.5049,7,7
Montreal,Apartment,43.0,4,Entire home/apt,Parc-Extension,-73.62043,45.52759,9,9
Montreal,Apartment,113.0,3,Entire home/apt,0,-73.57858,45.5256,136,136
Montreal,Apartment,40.0,2,Private room,Le Plateau,-73.57699,45.52994,0,0
Montreal,Bed and breakfast,157.0,3,Private room,Little Burgundy,-73.5739,45.48749,0,0
Montreal,Townhouse,101.0,2,Entire home/apt,Downtown Montreal,-73.55837,45.52153,120,120
Montreal,Apartment,25.0,2,Private room,Le Plateau,-73.56897,45.53421,2,2
Montreal,Apartment,51.0,4,Entire home/apt,Downtown Montreal,-73.56156,45.52117,6,6
Montreal,Apartment,81.0,2,Entire home/apt,Hochelaga-Maisonneuve,-73.53937,45.55639,58,58
Montreal,Apartment,68.0,4,Entire home/apt,La Petite-Patrie,-73.59893,45.53657,0,0
Montreal,Apartment,25.0,2,Private room,Villeray-Saint-Michel-Parc-Extension,-73.61702,45.54432,1,1
Montreal,Apartment,55.0,2,Entire home/apt,Hochelaga-Maisonneuve,-73.54764,45.5423,0,0
Montreal,Serviced apartment,169.0,4,Entire home/apt,Ville-Marie,-73.57983,45.50001,39,39
